

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976  60  59  0.25  261.   113.    58.     0.   171.  0.24 0.06   25.0    2.0   15.7
  1976  61  60  0.26  268.   120.    61.     0.   182.  0.26 0.08   24.3    1.7   15.4
  1976  62  61  0.26  273.   128.    64.     0.   192.  0.27 0.03   16.1    1.6    9.9
  1976  63  62  0.26  277.   132.    66.     0.   199.  0.28 0.13    7.6    1.6    4.1
  1976  64  63  0.27  280.   134.    67.     0.   201.  0.28 0.22    3.3    1.8    1.0
  1976  65  64  0.27  284.   134.    67.     0.   202.  0.29 0.16    0.0    0.0    0.0
  1976  66  65  0.27  285.   134.    67.     0.   202.  0.29 0.13    0.0    0.0    0.0
  1976  67  66  0.27  285.   134.    67.     0.   202.  0.29 0.09    0.0    0.0    0.0
  1976  68  67  0.27  285.   134.    67.     0.   202.  0.29 0.07    0.0    0.0    0.0
  1976  69  68  0.27  285.   134.    67.     0.   202.  0.29 0.05    0.0    0.0    0.0
  1976  70  69  0.27  285.   134.    67.     0.   202.  0.29 0.06    0.0    0.0    0.0
  1976  71  70  0.27  285.   134.    67.     0.   202.  0.29 0.22    0.0    0.0    0.0
